mouse,tissue,sampling_date,tube_tare,tube_full,homogenization_volume,dilution,vol_plated,grams,grams_mL,plate_type,num_blobs,cfu_gram,treatment,log10_cfu_gram,count_source,notes_x,filename,experiment,generation,cage_id,sex,diet,date_born,date_died,dam,sire,date_colonized,notes_y,COVID_notes,col_time,col_weeks
25R,stool,2017-07-18,1.5509,1.6591,1.0,0.1,0.1,0.1082,0.1082,EMB,3484.0,3219963.031,AZ20,6.51,OpenCFU,"Missing 50%, true count~3484",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170718/Photos/Km/IMG_3244.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,75 days,10.714285714285714
25R,stool,2017-07-19,1.5563,1.6578,1.0,0.01,0.1,0.1015,0.1015,LB+Km,4.0,39408.867,AZ20,4.6,OpenCFU,2020-07-25 [04:52:12 PM]: no comment,20170720_plate_photos/IMG_3550.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,76 days,10.857142857142858
25R,stool,2017-07-25,1.5303,1.6372,1.0,0.1,0.1,0.1069,0.1069,LB+Km,25.0,23386.34238,AZ20,4.37,OpenCFU,2020-07-25 [05:16:36 PM]: no comment,20170726/Photos/AZ20_Adaptation/Km/IMG_3622.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,82 days,11.714285714285714
25R,stool,2017-07-25,1.5303,1.6372,1.0,0.01,0.1,0.1069,0.1069,LB+Km,2.0,18709.0739,AZ20,4.27,OpenCFU,2020-07-25 [05:16:33 PM]: no comment,20170726/Photos/AZ20_Adaptation/Km/IMG_3623.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,82 days,11.714285714285714
25R,stool,2017-07-25,1.5303,1.6372,1.0,0.1,0.1,0.1069,0.1069,EMBLac,24.0,22450.88868,AZ20,4.35,OpenCFU,2020-07-25 [05:54:37 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170726/Photos/AZ20_Adaptation/EMB/IMG_3677.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,82 days,11.714285714285714
25R,stool,2017-07-25,1.5303,1.6372,1.0,0.01,0.1,0.1069,0.1069,EMBLac,1.0,9354.53695,AZ20,3.97,OpenCFU,2020-07-25 [05:54:00 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170726/Photos/AZ20_Adaptation/EMB/IMG_3678.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,82 days,11.714285714285714
25R,stool,2017-08-08,1.5167,1.5958,1.0,0.1,0.1,0.0791,0.0791,LB+Km,79.0,99873.57775,AZ20,5.0,OpenCFU,2020-07-25 [06:34:06 PM]: no comment,20170809_plate_photos/IMG_3924.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,96 days,13.714285714285714
25R,stool,2017-08-08,1.5167,1.5958,1.0,0.1,0.1,0.0791,0.0791,EMBLac,123.0,155499.3679,AZ20,5.19,OpenCFU,2020-07-25 [06:46:43 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170809_plate_photos/IMG_3952.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,96 days,13.714285714285714
25R,stool,2017-08-15,1.5511,1.7022,1.0,0.1,0.1,0.1511,0.1511,LB+Km,48.0,31767.04169,AZ20,4.5,OpenCFU,2020-07-29 [10:56:24 AM]: no comment,20170816_plate_photos/Adaptation_Km/IMG_5835.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,103 days,14.714285714285714
25R,stool,2017-08-15,1.5511,1.7022,1.0,0.1,0.1,0.1511,0.1511,EMBLac,46.0,30443.41496,AZ20,4.48,OpenCFU,2020-07-29 [11:01:53 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170816_plate_photos/Adaptation_EMB/IMG_5808.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,103 days,14.714285714285714
25R,stool,2017-08-22,1.5174,1.645,1.0,0.1,0.1,0.1276,0.1276,LB+Km,77.0,60344.82759,AZ20,4.78,OpenCFU,2020-07-29 [11:13:20 AM]: no comment,20170823_plate_photos/IMG_4030.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,110 days,15.714285714285714
25R,stool,2017-08-22,1.5174,1.645,1.0,0.1,0.1,0.1276,0.1276,EMBLac,58.0,45454.54545,AZ20,4.66,OpenCFU,2020-07-29 [11:09:32 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170823_plate_photos/IMG_4058.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,110 days,15.714285714285714
25R,stool,2017-08-29,1.5164,1.6292,1.0,0.1,0.1,0.1128,0.1128,LB+Km,42.0,37234.04255,AZ20,4.57,OpenCFU,2020-07-29 [11:29:40 AM]: no comment,20170830_plate_photos/IMG_6110.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,117 days,16.714285714285715
25R,stool,2017-08-29,1.5164,1.6292,1.0,0.1,0.1,0.1128,0.1128,EMBLac,40.0,35460.99291,AZ20,4.55,OpenCFU,2020-07-29 [11:35:40 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170830_plate_photos/IMG_6078.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,117 days,16.714285714285715
25R,stool,2017-09-05,1.5576,1.679,1.0,0.1,0.1,0.1214,0.1214,LB+Km,53.0,43657.33114,AZ20,4.64,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170906_plate_photos/Photos/Adaptation_Nissle/IMG_6301.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,124 days,17.714285714285715
25R,stool,2017-09-05,1.5576,1.679,1.0,0.1,0.1,0.1214,0.1214,EMBLac,53.0,43657.33114,AZ20,4.64,OpenCFU,2020-07-29 [11:57:36 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170906_plate_photos/Photos/Adaptation_Nissle/IMG_6331.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,124 days,17.714285714285715
25R,stool,2017-09-12,1.5558,1.6791,1.0,0.1,0.1,0.1233,0.1233,LB+Km,24.0,19464.72019,AZ20,4.29,OpenCFU,Breakthrough colonies,20170913_plate_photos/IMG_6599.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,131 days,18.714285714285715
25R,stool,2017-09-12,1.5558,1.6791,1.0,0.1,0.1,0.1233,0.1233,EMBLac,41.0,33252.23033,AZ20,4.52,OpenCFU,2020-07-29 [12:15:30 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170913_plate_photos/IMG_6627.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,131 days,18.714285714285715
25R,stool,2017-09-19,1.5473,1.7371,1.0,0.1,0.1,0.1898,0.1898,EMBLac,6.0,3161.222339,AZ20,3.5,OpenCFU,2020-07-29 [01:21:25 PM]: no comment,20170920_plate_photos/IMG_3876.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,138 days,19.714285714285715
25R,stool,2017-09-19,1.551,1.6579,1.0,0.1,0.1,0.1069,0.1069,LB+Km,4.0,3741.81478,AZ20,3.57,OpenCFU,Breakthrough colonies,20170920_plate_photos/IMG_4248.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,138 days,19.714285714285715
25R,stool,2017-09-26,1.542,1.6478,1.0,0.1,0.1,0.1058,0.1058,LB+Km,0.0,0,AZ20,0.0,MT_manual,"Manual, Breakthrough colonies",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170927_plate_photos/Km/IMG_4141.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,145 days,20.714285714285715
25R,stool,2017-09-26,1.542,1.6478,1.0,0.1,0.1,0.1058,0.1058,EMBSuc,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170927_plate_photos/EMB/IMG_4077.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,145 days,20.714285714285715
25R,stool,2017-10-03,1.552,1.6599,1.0,0.1,0.1,0.1079,0.1079,LB+Km,4.0,3707.136237,AZ20,3.57,OpenCFU,Breakthrough colonies,20171004_plate_photos/Km/IMG_4398.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,152 days,21.714285714285715
25R,stool,2017-10-03,1.552,1.6599,1.0,0.1,0.1,0.1079,0.1079,EMBSuc,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171004_plate_photos/EMB_incomplete/IMG_4485.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,152 days,21.714285714285715
25R,stool,2017-10-10,1.5446,1.6321,1.0,0.1,0.1,0.0875,0.0875,LB+Km,0.0,0,AZ20,0.0,MT_manual,"Manual, Breakthrough colonies",20171011_plate_photos/Km/IMG_4645.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,159 days,22.714285714285715
25R,stool,2017-10-10,1.5446,1.6321,1.0,0.1,0.1,0.0875,0.0875,EMBSuc,35.0,40000,AZ20,4.6,OpenCFU,2020-08-02 [01:09:56 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171011_plate_photos/EMB/IMG_4577.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,159 days,22.714285714285715
25R,stool,2017-10-17,1.518,1.61,1.0,0.1,0.1,0.092,0.092,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171018_plate_photos/Km/IMG_0082.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,166 days,23.714285714285715
25R,stool,2017-10-17,1.518,1.61,1.0,0.1,0.1,0.092,0.092,EMBLac,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171018_plate_photos/EMB_Adaptation_Cohort_1/IMG_4787.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,166 days,23.714285714285715
25R,stool,2017-10-24,1.5285,1.598,1.0,0.1,0.1,0.0695,0.0695,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171025_plate_photos/Km/IMG_0251.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,173 days,24.714285714285715
25R,stool,2017-10-24,1.5285,1.598,1.0,0.1,0.1,0.0695,0.0695,EMBLac,376.0,541007.1942,AZ20,5.73,OpenCFU,2020-08-02 [08:21:03 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171025_plate_photos/EMB/IMG_0291.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,173 days,24.714285714285715
25R,stool,2017-10-31,1.5536,1.6794,1.0,0.1,0.1,0.1258,0.1258,LB+Km,0.0,0,AZ20,0.0,OpenCFU,2020-06-26 [04:46:19 PM]: no comment,20171101_plate_photos/IMG_6371.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,180 days,25.714285714285715
25R,stool,2017-10-31,1.5536,1.6794,1.0,0.1,0.1,0.1258,0.1258,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,20171101_plate_photos/IMG_6300.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,180 days,25.714285714285715
25R,stool,2017-11-07,1.5535,1.636,1.0,0.1,0.1,0.0825,0.0825,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171108_plate_photos/IMG_0367.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,187 days,26.714285714285715
25R,stool,2017-11-07,1.5535,1.636,1.0,0.1,0.1,0.0825,0.0825,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,20171108_plate_photos/IMG_4896.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,187 days,26.714285714285715
25R,stool,2017-11-14,1.5508,1.6963,1.0,0.1,0.1,0.1455,0.1455,LB+Km,0.0,0,AZ20,0.0,MT_manual,"Manual, Breakthrough colonies",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171115_plate_photos/Km/IMG_0383.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,194 days,27.714285714285715
25R,stool,2017-11-21,1.5256,1.635,1.0,0.1,0.1,0.1094,0.1094,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171122_plate_photos/Km/02_Adaptation_1/IMG_4978.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,201 days,28.714285714285715
25R,stool,2017-11-21,1.5256,1.635,1.0,0.1,0.1,0.1094,0.1094,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171122_plate_photos/EMB/02_Adaptation_1/IMG_5036.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,201 days,28.714285714285715
25R,stool,2017-11-28,1.5415,1.6524,1.0,0.1,0.1,0.1109,0.1109,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171128_plate_photos/Km/Adaptation_1_AZ20/IMG_0425.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,208 days,29.714285714285715
25R,stool,2017-11-28,1.5415,1.6524,1.0,1.0,0.2,0.1109,0.1109,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171128_plate_photos/EMB/IMG_0331.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,208 days,29.714285714285715
25R,stool,2017-12-05,1.5382,1.6463,1.0,1.0,0.2,0.1081,0.1081,LB+Km,18.0,832.5624422,AZ20,2.92,OpenCFU,2020-08-04 [08:05:48 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171206_plate_photos/Km/IMG_5135_25R.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,215 days,30.714285714285715
25R,stool,2017-12-05,1.5382,1.6463,1.0,1.0,0.2,0.1081,0.1081,EMB,23.0,1063.829787,AZ20,3.03,OpenCFU,Small white colonies (not counted),/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171206_plate_photos/EMB/IMG_5187_25R.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,215 days,30.714285714285715
25R,stool,2017-12-12,1.5477,1.6821,1.0,1.0,0.2,0.1344,0.1344,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171213_plate_photos/Km/Adaptation_Cohort_1/IMG_5332.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,222 days,31.714285714285715
25R,stool,2017-12-12,1.5477,1.6821,1.0,1.0,0.2,0.1344,0.1344,EMB,50.0,1860.119048,AZ20,3.27,OpenCFU,"Small white colonies (not counted), true count~50",/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171213_plate_photos/EMB/IMG_5421.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,222 days,31.714285714285715
25R,stool,2017-12-19,1.5147,1.6619,1.0,1.0,0.2,0.1472,0.1472,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171219_plate_photos/Km/IMG_5578.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,229 days,32.714285714285715
25R,stool,2017-12-19,1.5147,1.6619,1.0,1.0,0.2,0.1472,0.1472,EMB,15.0,510,AZ20,2.71,OpenCFU,True count~15,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171219_plate_photos/EMB/IMG_5635.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,229 days,32.714285714285715
25R,stool,2017-12-26,1.5496,1.6736,1.0,1.0,0.2,0.124,0.124,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171226_plate_photos/Km/Adaptation_1_AZ20/IMG_5713.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,236 days,33.714285714285715
25R,stool,2017-12-26,1.5496,1.6736,1.0,1.0,0.2,0.124,0.124,EMB,12.0,484,AZ20,2.68,OpenCFU,2020-08-05 [06:33:19 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171226_plate_photos/EMB/IMG_5798.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,236 days,33.714285714285715
25R,stool,2018-01-02,1.5477,1.7641,1.0,1.0,0.2,0.2164,0.2164,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180103_plate_photos/Km/IMG_5979_25R.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,243 days,34.714285714285715
25R,stool,2018-01-02,1.5477,1.7641,1.0,1.0,0.2,0.2164,0.2164,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180103_plate_photos/EMB/IMG_6023.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,243 days,34.714285714285715
25R,stool,2018-01-09,1.5302,1.6547,1.0,1.0,0.2,0.1245,0.1245,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,20180110_plate_photos/Km/IMG_6156.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,250 days,35.714285714285715
25R,stool,2018-01-09,1.5302,1.6547,1.0,1.0,0.2,0.1245,0.1245,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180110_plate_photos/EMB/IMG_6261.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,250 days,35.714285714285715
25R,stool,2018-01-16,1.551,1.7178,1.0,0.5,0.2,0.1668,0.1668,LB+Km,6.0,1078.274071,AZ20,3.03,OpenCFU,2020-08-05 [07:31:09 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180117_plate_photos/Adaptation_Cohort_1_AZ20/IMG_3037.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,257 days,36.714285714285715
25R,stool,2018-01-16,1.551,1.7178,1.0,0.5,0.2,0.1668,0.1668,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180117_plate_photos/Adaptation_Cohort_1_AZ20/IMG_3063.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,257 days,36.714285714285715
25R,stool,2018-01-23,1.5504,1.6487,1.0,1.0,0.2,0.0983,0.0983,LB+Km,20.0,10348.87078,AZ20,4.01,OpenCFU,2020-08-05 [07:47:36 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180124_plate_photos/Adaptation_1_AZ20/Km/IMG_3195.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,264 days,37.714285714285715
25R,stool,2018-01-23,1.5504,1.6487,1.0,1.0,0.2,0.0983,0.0983,EMB,15.0,7761.653087,AZ20,3.89,OpenCFU,True count~15,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180124_plate_photos/Adaptation_1_AZ20/EMB/IMG_3221.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,264 days,37.714285714285715
25R,stool,2018-01-30,1.5482,1.6538,1.0,1.0,0.2,0.1056,0.1056,LB+Km,1.0,47,AZ20,1.68,OpenCFU,True count~1,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180131_plate_photos/Adaptation_AZ20/IMG_3521.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,271 days,38.714285714285715
25R,stool,2018-01-30,1.5482,1.6538,1.0,1.0,0.2,0.1056,0.1056,EMB,32.0,1515,AZ20,3.18,OpenCFU,2020-08-05 [08:52:55 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180131_plate_photos/Adaptation_AZ20/IMG_3547.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,271 days,38.714285714285715
25R,stool,2018-02-06,1.5443,1.6367,1.0,1.0,0.2,0.0924,0.0924,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,20180206_plate_photos/Adaptation_AZ20/IMG_3639.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,278 days,39.714285714285715
25R,stool,2018-02-06,1.5443,1.6367,1.0,1.0,0.2,0.0924,0.0924,EMB,24.0,1298.701299,AZ20,3.11,OpenCFU,2020-07-01 [06:36:21 AM]: no comment,20180206_plate_photos/Adaptation_AZ20/IMG_3665.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,278 days,39.714285714285715
25R,stool,2018-02-13,1.5496,1.6711,1.0,1.0,0.2,0.1215,0.1215,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180214_plate_photos/Adaptation_Experiment_1/IMG_3965.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,285 days,40.714285714285715
25R,stool,2018-02-13,1.5496,1.6711,1.0,1.0,0.2,0.1215,0.1215,EMB,13.0,534.9794239,AZ20,2.73,OpenCFU,2020-08-05 [09:42:56 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180214_plate_photos/Adaptation_Experiment_1/IMG_3992.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,285 days,40.714285714285715
25R,stool,2018-02-20,1.5489,1.7101,1.0,1.0,0.2,0.1612,0.1612,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180221_plate_photos/Adaptation_Cohort_1/IMG_4079.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,292 days,41.714285714285715
25R,stool,2018-02-20,1.5489,1.7101,1.0,1.0,0.2,0.1612,0.1612,EMB,10.0,310,AZ20,2.49,OpenCFU,2020-08-05 [10:00:09 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180221_plate_photos/Adaptation_Cohort_1/IMG_4102.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,292 days,41.714285714285715
25R,stool,2018-02-27,1.5454,1.7099,1.0,1.0,0.2,0.1645,0.1645,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180228_plate_photos/Adaptation_Cohort_1/IMG_4357.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,299 days,42.714285714285715
25R,stool,2018-02-27,1.5454,1.7099,1.0,1.0,0.2,0.1645,0.1645,EMB,8.0,243,AZ20,2.39,OpenCFU,2020-08-05 [10:21:47 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180228_plate_photos/Adaptation_Cohort_1/IMG_4382.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,299 days,42.714285714285715
25R,stool,2018-03-06,1.5468,1.641,1.0,1.0,0.2,0.0942,0.0942,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,20180307_plate_photos/Adaptation_Cohort_1_AZ20/Km/IMG_4490.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,306 days,43.714285714285715
25R,stool,2018-03-06,1.5468,1.641,1.0,1.0,0.2,0.0942,0.0942,EMB,5.0,265.3927813,AZ20,2.42,OpenCFU,2020-07-01 [07:11:34 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180307_plate_photos/Adaptation_Cohort_1_AZ20/EMB/IMG_4586.jpg,Adaptation_AZ20_NCD,G0,25.0,M,NCD,2017-05-04,6/14/18,A2,B,7/12/17,seizures,,306 days,43.714285714285715
